date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:14	191/191	---M-Z	200	added ('OK')	application/xml	etag:%226bc0f9f-bf-55e707f153e40-gzip%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202_files/filelist.xml	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202.html)
14:21:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:49%20GMT	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202_files/editdata.mso	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202.html)
14:21:14	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0f9e-93b-55e70a62f0240%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202_files/image002.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202_files/image002.gif	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202.html)
14:21:14	165391/165391	---M--	200	added ('OK')	image/jpeg	etag:%226bc1046-2860f-55e707cb2e440%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%201.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%201.jpg	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%201.html)
14:21:15	156556/156556	---M--	200	added ('OK')	image/jpeg	etag:%226bc100e-2638c-55e70b5ae4b40%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202.jpg	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%202.html)
14:21:15	191/191	---M-Z	200	added ('OK')	application/xml	etag:%226bc102f-bf-55e707216d3c0-gzip%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203_files/filelist.xml	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203.html)
14:21:15	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:50%20GMT	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203_files/editdata.mso	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203.html)
14:21:15	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc102e-93b-55e707a043f00%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203_files/image002.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203_files/image002.gif	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203.html)
14:21:16	167899/167899	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f6a-28fdb-55e70850b1f40%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203.jpg	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%203.html)
14:21:16	191/191	---M-Z	200	added ('OK')	application/xml	etag:%226bc0f62-bf-55e7097d1a400-gzip%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204_files/filelist.xml	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204.html)
14:21:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:51%20GMT	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204_files/editdata.mso	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204.html)
14:21:16	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0f61-93b-55e7071d9cac0%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204_files/image002.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204_files/image002.gif	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204.html)
14:21:17	170035/170035	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fd6-29833-55e707a3205c0%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204.jpg	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%204.html)
14:21:17	191/191	---M-Z	200	added ('OK')	application/xml	etag:%226bc103b-bf-55e70a3158d40-gzip%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205_files/filelist.xml	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205.html)
14:21:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:52%20GMT	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205_files/editdata.mso	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205.html)
14:21:17	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc103a-93b-55e706f58ec40%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205_files/image002.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205_files/image002.gif	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205.html)
14:21:18	174373/174373	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f5f-2a925-55e7097579200%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205.jpg	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205.html)
14:21:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:53%20GMT	https://patwari.org/bd/pushkar/Thumbnails.html	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Thumbnails.html	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%205.html)
14:21:18	191/191	---M-Z	200	added ('OK')	application/xml	etag:%226bc1017-bf-55e70a6013b80-gzip%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206_files/filelist.xml	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206.html)
14:21:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:53%20GMT	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206_files/editdata.mso	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206.html)
14:21:19	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc1016-93b-55e709681f280%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206_files/image001.gif	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206.html)
14:21:19	170565/170565	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fb6-29a45-55e70a4930580%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206.jpg	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%206.html)
14:21:19	191/191	---M-Z	200	added ('OK')	application/xml	etag:%226bc0f95-bf-55e707900d8c0-gzip%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207_files/filelist.xml	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207.html)
14:21:20	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:54%20GMT	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207_files/editdata.mso	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207.html)
14:21:20	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0f93-93b-55e708ac3f740%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207_files/image002.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207_files/image002.gif	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207.html)
14:21:20	167468/167468	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fd0-28e2c-55e7093d34d40%22	https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207.jpg	(from https://patwari.org/bd/pushkar/Alankara%20of%20Sri%20Rayaru%20-%207.html)
14:21:20	179/179	---M-Z	200	added ('OK')	application/xml	etag:%226bc0f4b-b3-55e709b92f1c0-gzip%22	https://patwari.org/bd/pushkar/Bichali%20during%20night_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Bichali%20during%20night_files/filelist.xml	(from https://patwari.org/bd/pushkar/Bichali%20during%20night.html)
14:21:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:55%20GMT	https://patwari.org/bd/pushkar/Bichali%20during%20night_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Bichali%20during%20night_files/editdata.mso	(from https://patwari.org/bd/pushkar/Bichali%20during%20night.html)
14:21:21	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0f4a-93b-55e70adb19dc0%22	https://patwari.org/bd/pushkar/Bichali%20during%20night_files/image002.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Bichali%20during%20night_files/image002.gif	(from https://patwari.org/bd/pushkar/Bichali%20during%20night.html)
14:21:21	85296/85296	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fa4-14d30-55e7075c8df40%22	https://patwari.org/bd/pushkar/Bichali%20during%20night.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Bichali%20during%20night.jpg	(from https://patwari.org/bd/pushkar/Bichali%20during%20night.html)
14:21:21	184/184	---M-Z	200	added ('OK')	application/xml	etag:%226bc0fe1-b8-55e7072fbb580-gzip%22	https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation%20-%201_files/filelist.xml	(from https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201.html)
14:21:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:57%20GMT	https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation%20-%201_files/editdata.mso	(from https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201.html)
14:21:22	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0fe0-93b-55e70b041be80%22	https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation%20-%201_files/image001.gif	(from https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201.html)
14:21:22	119986/119986	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f43-1d4b2-55e70738509c0%22	https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation%20-%201.jpg	(from https://patwari.org/bd/pushkar/Cooking%20Preparation%20-%201.html)
14:21:23	176/176	---M-Z	200	added ('OK')	application/xml	etag:%226bc0f58-b0-55e706f7770c0-gzip%22	https://patwari.org/bd/pushkar/Cooking%20Preparation_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation_files/filelist.xml	(from https://patwari.org/bd/pushkar/Cooking%20Preparation.html)
14:21:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:58%20GMT	https://patwari.org/bd/pushkar/Cooking%20Preparation_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation_files/editdata.mso	(from https://patwari.org/bd/pushkar/Cooking%20Preparation.html)
14:21:23	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0f57-93b-55e7093593b40%22	https://patwari.org/bd/pushkar/Cooking%20Preparation_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation_files/image001.gif	(from https://patwari.org/bd/pushkar/Cooking%20Preparation.html)
14:21:24	119556/119556	---M--	200	added ('OK')	image/jpeg	etag:%226bc0ff4-1d304-55e7072726140%22	https://patwari.org/bd/pushkar/Cooking%20Preparation.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Cooking%20Preparation.jpg	(from https://patwari.org/bd/pushkar/Cooking%20Preparation.html)
14:21:24	201/201	---M-Z	200	added ('OK')	application/xml	etag:%226bc0fdd-c9-55e7071bb4640-gzip%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011_files/filelist.xml	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.html)
14:21:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:52:59%20GMT	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011_files/editdata.mso	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.html)
14:21:24	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0fdc-93b-55e708407b900%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011_files/image001.gif	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.html)
14:21:25	120060/120060	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fb7-1d4fc-55e70b6df7840%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.jpg	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana%20-%2011.html)
14:21:25	192/192	---M-Z	200	added ('OK')	application/xml	etag:%226bc101f-c0-55e7075aa5ac0-gzip%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_files/filelist.xml	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.html)
14:21:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:53:00%20GMT	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_files/editdata.mso	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.html)
14:21:25	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc101e-93b-55e708416fb40%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana_files/image001.gif	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.html)
14:21:26	135535/135535	---M--	200	added ('OK')	image/jpeg	etag:%226bc0fcb-2116f-55e7078c3cfc0%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.jpg	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana.html)
14:21:26	194/194	---M-Z	200	added ('OK')	application/xml	etag:%226bc0fc0-c2-55e70a67b4d80-gzip%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_files/filelist.xml	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.html)
14:21:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:53:01%20GMT	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_files/editdata.mso	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.html)
14:21:27	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0fbf-93b-55e706ff182c0%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1_files/image001.gif	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.html)
14:21:27	122242/122242	---M--	200	added ('OK')	image/jpeg	etag:%226bc101c-1dd82-55e709aae1000%22	https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.jpg	(from https://patwari.org/bd/pushkar/Devotees%20taking%20Rayaru%20Darshana-1.html)
14:21:27	205/205	---M-Z	200	added ('OK')	application/xml	etag:%226bc0fa2-cd-55e7087aa8240-gzip%22	https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_files/filelist.xml	(from https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.html)
14:21:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:53:02%20GMT	https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_files/editdata.mso	(from https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.html)
14:21:28	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0fa1-93b-55e7088060fc0%22	https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari_files/image001.gif	(from https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.html)
14:21:28	126045/126045	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f63-1ec5d-55e70aee2cac0%22	https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.jpg	(from https://patwari.org/bd/pushkar/Discussion%20Sri%20Patwari%20and%20BadamaRamachari.html)
14:21:28	163/163	---M-Z	200	added ('OK')	application/xml	etag:%226bc0f38-a3-55e7084af91c0-gzip%22	https://patwari.org/bd/pushkar/DSCN1646_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1646_files/filelist.xml	(from https://patwari.org/bd/pushkar/DSCN1646.html)
14:21:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:53:03%20GMT	https://patwari.org/bd/pushkar/DSCN1646_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1646_files/editdata.mso	(from https://patwari.org/bd/pushkar/DSCN1646.html)
14:21:29	3831/3831	---M--	200	added ('OK')	image/gif	etag:%226bc0f37-ef7-55e70a50d1780%22	https://patwari.org/bd/pushkar/DSCN1646_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1646_files/image001.gif	(from https://patwari.org/bd/pushkar/DSCN1646.html)
14:21:29	129924/129924	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f52-1fb84-55e70a5e2b700%22	https://patwari.org/bd/pushkar/DSCN1646.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1646.jpg	(from https://patwari.org/bd/pushkar/DSCN1646.html)
14:21:29	163/163	---M-Z	200	added ('OK')	application/xml	etag:%226bc0f47-a3-55e708055ad80-gzip%22	https://patwari.org/bd/pushkar/DSCN1647_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1647_files/filelist.xml	(from https://patwari.org/bd/pushkar/DSCN1647.html)
14:21:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:53:04%20GMT	https://patwari.org/bd/pushkar/DSCN1647_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1647_files/editdata.mso	(from https://patwari.org/bd/pushkar/DSCN1647.html)
14:21:30	3831/3831	---M--	200	added ('OK')	image/gif	etag:%226bc0f46-ef7-55e707b90f980%22	https://patwari.org/bd/pushkar/DSCN1647_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1647_files/image001.gif	(from https://patwari.org/bd/pushkar/DSCN1647.html)
14:21:30	141157/141157	---M--	200	added ('OK')	image/jpeg	etag:%226bc1031-22765-55e706fd2fe40%22	https://patwari.org/bd/pushkar/DSCN1647.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/DSCN1647.jpg	(from https://patwari.org/bd/pushkar/DSCN1647.html)
14:21:30	190/190	---M-Z	200	added ('OK')	application/xml	etag:%226bc0fba-be-55e709aae1000-gzip%22	https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_files/filelist.xml	(from https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.html)
14:21:31	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Sep%202025%2008:53:05%20GMT	https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_files/editdata.mso	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_files/editdata.mso	(from https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.html)
14:21:31	2363/2363	---M--	200	added ('OK')	image/gif	etag:%226bc0fb9-93b-55e706e187d00%22	https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_files/image001.gif	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru_files/image001.gif	(from https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.html)
14:21:31	154155/154155	---M--	200	added ('OK')	image/jpeg	etag:%226bc0f39-25a2b-55e706fa53780%22	https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.jpg	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.jpg	(from https://patwari.org/bd/pushkar/MahaMagalaaruti%20of%20Sri%20Rayaru.html)
14:21:31	168/168	---M-Z	200	added ('OK')	application/xml	etag:%226bc0fb5-a8-55e70b8d70280-gzip%22	https://patwari.org/bd/pushkar/MahaPrasaad-1_files/filelist.xml	C:/My%20Web%20Sites/BICHALI/patwari.org/bd/pushkar/MahaPrasaad-1_files/filelist.xml	(from https://patwari.org/bd/pushkar/MahaPrasaad-1.html)
